fpr,tpr,threshold
0.234,0.19266666666666668,0.8397296876687712
0.234,0.19333333333333333,0.8394164587740832
0.23433333333333334,0.19333333333333333,0.8392557641048157
0.23433333333333334,0.19366666666666665,0.8392192375409545
0.23466666666666666,0.19366666666666665,0.8391244798758314
0.23466666666666666,0.19433333333333333,0.8387107835649448
0.235,0.19433333333333333,0.8386098210539468
0.235,0.19466666666666665,0.8385327053322529
0.23533333333333334,0.19466666666666665,0.8384088623252575
0.23533333333333334,0.196,0.8374165256444877
0.24166666666666667,0.196,0.8373916208111813
0.24166666666666667,0.19633333333333333,0.83709319278915
0.24266666666666667,0.19633333333333333,0.8368796333603069
0.24266666666666667,0.197,0.8362080980610436
0.243,0.197,0.8361830835727565
0.243,0.19733333333333333,0.8361249093021621
0.24333333333333335,0.19733333333333333,0.8360637465160555
0.24333333333333335,0.198,0.8359302825544508
0.244,0.198,0.8357467936313233
0.244,0.19833333333333333,0.8354658760899082
0.24433333333333335,0.19833333333333333,0.8350653540517022
0.24433333333333335,0.19866666666666666,0.8348692181700076
0.24533333333333332,0.19866666666666666,0.8346625179226427
0.24533333333333332,0.199,0.8346351879719767
0.248,0.199,0.834526685995162
0.248,0.19966666666666666,0.8344473844259579
0.249,0.19966666666666666,0.8336719492576687
0.249,0.2,0.8335837132172313
0.24933333333333332,0.2,0.8334477897651376
0.24933333333333332,0.20033333333333334,0.8333797341628869
0.24966666666666668,0.20033333333333334,0.8333795065613643
0.24966666666666668,0.20066666666666666,0.8333132331214786
0.25,0.20066666666666666,0.8332931016453272
0.25,0.20133333333333334,0.8330483562717618
0.25033333333333335,0.20133333333333334,0.833012034735134
0.25033333333333335,0.20233333333333334,0.8329137925411205
0.25166666666666665,0.20233333333333334,0.8328771726848356
0.25266666666666665,0.20233333333333334,0.8328704803517513
0.25333333333333335,0.20233333333333334,0.8328268967911525
0.254,0.20233333333333334,0.8324430232639843
0.254,0.203,0.8319601432221351
